ID	_Class	_Lv	_ADD_MHP	_ADD_MSP	_ADD_ATK	_ADD_DEF	_ADD_ELE	_ADD_LUK	_ADD_ATK_MIN_DAM	_ADD_ATK_MAX_DAM	_ADD_ELE_MIN_DAM	_ADD_ELE_MAX_DAM	_ADD_Speed_X	_ADD_Speed_Y	_ADD_Rope_Speed_X	_ADD_Rope_Speed_Y	_ADD_WATER	_ADD_WIND	_ADD_FIRE	_ADD_EARTH	_ADD_DAMAGE_ABSOLUTE	_ADD_REDUCE_DAMAGE_ABSOLUTE	_ADD_DEF_PENETRATION	_ADD_ELE_PENETRATION	_ADD_JUMP_ATK	_ADD_NORMAL	_ADD_HEAVY	_BASE_CRITICAL_DAMAGE	_BASE_ELE_CRITICAL_DAMAGE	_CLASS_RECV_HP_FACTOR	_CLASS_RECV_SP_FACTOR	_ADD_PHY_HIT_RATE	_ADD_ELE_HIT_RATE	_ADD_PHY_DODGE_RATE	_ADD_ELE_DODGE_RATE	_ADD_BACK_DAM	_ADD_ELE_BACK_DAM	_ADD_ATK_ADD_FACTOR	_ADD_ATK_RATIO_FACTOR	_ADD_ELE_ADD_FACTOR	_ADD_ELE_RATIO_FACTOR	_ADD_AMOR	_ADD_ELE_DAMAGE_ABSOLUTE	_ADD_ELE_REDUCE_DAMAGE_ABSOLUTE	_ADD_WATER_MIN_DAM	_ADD_WATER_MAX_DAM	_ADD_WIND_MIN_DAM	_ADD_WIND_MAX_DAM	_ADD_FIRE_MIN_DAM	_ADD_FIRE_MAX_DAM	_ADD_EARTH_MIN_DAM	_ADD_EARTH_MAX_DAM	_ADD_RES_WATER	_ADD_RES_WIND	_ADD_RES_FIRE	_ADD_RES_EARTH	_RATIO_CRITICAL_DAM	_RATIO_ELE_CRITICAL_DAM
1983	14	94	15381	10000	0	0	0	186	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	106	318	318	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	318	318	318	318	70	70
1984	14	95	15315	10000	0	0	0	184	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	105	315	315	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	315	315	315	315	70	70
1985	14	96	15249	10000	0	0	0	182	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	104	312	312	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	312	312	312	312	70	70
1986	14	97	15183	10000	0	0	0	180	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	103	309	309	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	309	309	309	309	70	70
1987	14	98	15117	10000	0	0	0	179	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	102	306	306	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	306	306	306	306	70	70
1988	14	99	15051	10000	0	0	0	177	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	101	303	303	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	303	303	303	303	70	70
1989	14	100	14985	10000	0	0	0	175	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	100	300	300	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	300	300	300	300	70	70
1990	14	101	14919	10000	0	0	0	173	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	99	297	297	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	297	297	297	297	70	70
1991	14	102	14853	10000	0	0	0	172	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	98	294	294	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	294	294	294	294	70	70
1992	14	103	14787	10000	0	0	0	170	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	97	291	291	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	291	291	291	291	70	70
1993	14	104	14724	10000	0	0	0	168	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	96	288	288	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	288	288	288	288	70	70
1994	14	105	14661	10000	0	0	0	166	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	95	285	285	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	285	285	285	285	70	70
1995	14	106	14598	10000	0	0	0	165	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	94	282	282	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	282	282	282	282	70	70
1996	14	107	14535	10000	0	0	0	163	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	93	279	279	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	279	279	279	279	70	70
1997	14	108	14472	10000	0	0	0	161	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	92	276	276	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	276	276	276	276	70	70
1998	14	109	14409	10000	0	0	0	159	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	91	273	273	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	273	273	273	273	70	70
1999	14	110	14346	10000	0	0	0	158	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	90	270	270	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	270	270	270	270	70	70
2000	14	111	14283	10000	0	0	0	156	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	89	267	267	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	267	267	267	267	70	70
2001	14	112	14220	10000	0	0	0	154	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	88	264	264	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	264	264	264	264	70	70
2002	14	113	14157	10000	0	0	0	152	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	87	261	261	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	261	261	261	261	70	70
2003	14	114	14097	10000	0	0	0	151	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	86	258	258	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	258	258	258	258	70	70
2004	14	115	14037	10000	0	0	0	149	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	85	255	255	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	255	255	255	255	70	70
2005	14	116	13977	10000	0	0	0	147	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	84	252	252	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	252	252	252	252	70	70
2006	14	117	13917	10000	0	0	0	145	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	83	249	249	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	249	249	249	249	70	70
2007	14	118	13857	10000	0	0	0	144	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	82	246	246	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	246	246	246	246	70	70
2008	14	119	13797	10000	0	0	0	142	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	81	243	243	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	243	243	243	243	70	70
2009	14	120	13737	10000	0	0	0	140	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	80	240	240	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	240	240	240	240	70	70
2010	14	121	13677	10000	0	0	0	138	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	79	237	237	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	237	237	237	237	70	70
2011	14	122	13617	10000	0	0	0	137	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	78	234	234	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	234	234	234	234	70	70
2012	14	123	13557	10000	0	0	0	135	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	77	231	231	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	231	231	231	231	70	70
2013	14	124	13497	10000	0	0	0	133	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	76	228	228	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	228	228	228	228	70	70
2014	14	125	13437	10000	0	0	0	131	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	75	225	225	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	225	225	225	225	70	70
2015	14	126	13380	10000	0	0	0	130	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	74	222	222	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	222	222	222	222	70	70
2016	14	127	13323	10000	0	0	0	128	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	73	219	219	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	219	219	219	219	70	70
2017	14	128	13266	10000	0	0	0	126	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	72	216	216	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	216	216	216	216	70	70
2018	14	129	13209	10000	0	0	0	124	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	71	213	213	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	213	213	213	213	70	70
2019	14	130	13152	10000	0	0	0	123	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	70	210	210	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	210	210	210	210	70	70
2020	14	131	13095	10000	0	0	0	121	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	69	207	207	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	207	207	207	207	70	70
2021	14	132	13038	10000	0	0	0	119	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	68	204	204	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	204	204	204	204	70	70
2022	14	133	12981	10000	0	0	0	117	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	67	201	201	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	201	201	201	201	70	70
2023	14	134	12924	10000	0	0	0	116	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	66	198	198	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	198	198	198	198	70	70
2024	14	135	12867	10000	0	0	0	114	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	65	195	195	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	195	195	195	195	70	70
2025	14	136	12810	10000	0	0	0	112	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	64	192	192	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	192	192	192	192	70	70
2026	14	137	12753	10000	0	0	0	110	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	63	189	189	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	189	189	189	189	70	70
2027	14	138	12699	10000	0	0	0	109	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	62	186	186	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	186	186	186	186	70	70
2028	14	139	12645	10000	0	0	0	107	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	61	183	183	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	183	183	183	183	70	70
2029	14	140	12591	10000	0	0	0	105	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	60	180	180	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	180	180	180	180	70	70
2030	14	141	12537	10000	0	0	0	103	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	59	177	177	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	177	177	177	177	70	70
2031	14	142	12483	10000	0	0	0	102	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	58	174	174	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	174	174	174	174	70	70
2032	14	143	12429	10000	0	0	0	100	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	57	171	171	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	171	171	171	171	70	70
2033	14	144	12375	10000	0	0	0	98	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	56	168	168	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	168	168	168	168	70	70
2034	14	145	12321	10000	0	0	0	96	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	55	165	165	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	165	165	165	165	70	70
2035	14	146	12267	10000	0	0	0	95	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	54	162	162	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	162	162	162	162	70	70
2036	14	147	12213	10000	0	0	0	93	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	53	159	159	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	159	159	159	159	70	70
2037	14	148	12159	10000	0	0	0	91	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	52	156	156	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	156	156	156	156	70	70
2038	14	149	12105	10000	0	0	0	89	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	51	153	153	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	153	153	153	153	70	70
2039	14	150	12051	10000	0	0	0	88	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	50	150	150	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	150	150	150	150	70	70
2040	14	151	12000	10000	0	0	0	86	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	49	147	147	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	147	147	147	147	70	70
2041	14	152	11949	10000	0	0	0	84	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	48	144	144	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	144	144	144	144	70	70
2042	14	153	11898	10000	0	0	0	82	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	47	141	141	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	141	141	141	141	70	70
2043	14	154	11847	10000	0	0	0	81	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	46	138	138	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	138	138	138	138	70	70
2044	14	155	11796	10000	0	0	0	79	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	45	135	135	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	135	135	135	135	70	70
2045	14	156	11745	10000	0	0	0	77	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	44	132	132	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	132	132	132	132	70	70
2046	14	157	11694	10000	0	0	0	75	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	43	129	129	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	129	129	129	129	70	70
2047	14	158	11643	10000	0	0	0	74	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	42	126	126	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	126	126	126	126	70	70
2048	14	159	11592	10000	0	0	0	72	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	41	123	123	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	123	123	123	123	70	70
2049	14	160	11541	10000	0	0	0	70	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	40	120	120	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	120	120	120	120	70	70
2050	14	161	11490	10000	0	0	0	68	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	39	117	117	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	117	117	117	117	70	70
2051	14	162	11439	10000	0	0	0	67	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	38	114	114	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	114	114	114	114	70	70
2052	14	163	11388	10000	0	0	0	65	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	37	111	111	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	111	111	111	111	70	70
2053	14	164	11340	10000	0	0	0	63	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	36	108	108	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	108	108	108	108	70	70
2054	14	165	11292	10000	0	0	0	61	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	35	105	105	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	105	105	105	105	70	70
2055	14	166	11244	10000	0	0	0	60	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	34	102	102	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	102	102	102	102	70	70
2056	14	167	11196	10000	0	0	0	58	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	33	99	99	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	99	99	99	99	70	70
2057	14	168	11148	10000	0	0	0	56	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	32	96	96	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	96	96	96	96	70	70
2058	14	169	11100	10000	0	0	0	54	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	31	93	93	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	93	93	93	93	70	70
2059	14	170	11052	10000	0	0	0	53	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	30	90	90	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	90	90	90	90	70	70
2060	14	171	11004	10000	0	0	0	51	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	29	87	87	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	87	87	87	87	70	70
2061	14	172	10956	10000	0	0	0	49	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	28	84	84	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	84	84	84	84	70	70
2062	14	173	10908	10000	0	0	0	47	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	27	81	81	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	81	81	81	81	70	70
2063	14	174	10860	10000	0	0	0	46	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	26	78	78	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	78	78	78	78	70	70
2064	14	175	10812	10000	0	0	0	44	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	25	75	75	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	75	75	75	75	70	70
2065	14	176	10764	10000	0	0	0	42	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	24	72	72	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	72	72	72	72	70	70
2066	14	177	10716	10000	0	0	0	40	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	23	69	69	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	69	69	69	69	70	70
2067	14	178	10668	10000	0	0	0	39	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	22	66	66	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	66	66	66	66	70	70
2068	14	179	10623	10000	0	0	0	37	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	21	63	63	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	63	63	63	63	70	70
2069	14	180	10578	10000	0	0	0	35	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	20	60	60	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	60	60	60	60	70	70
2070	14	181	10533	10000	0	0	0	33	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	19	57	57	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	57	57	57	57	70	70
2071	14	182	10488	10000	0	0	0	32	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	18	54	54	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	54	54	54	54	70	70
2072	14	183	10443	10000	0	0	0	30	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	17	51	51	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	51	51	51	51	70	70
2073	14	184	10398	10000	0	0	0	28	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	16	48	48	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	48	48	48	48	70	70
2074	14	185	10353	10000	0	0	0	26	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	15	45	45	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	45	45	45	45	70	70
2075	14	186	10308	10000	0	0	0	25	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	14	42	42	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	42	42	42	70	70
2076	14	187	10263	10000	0	0	0	23	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	13	39	39	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	39	39	39	39	70	70
2077	14	188	10218	10000	0	0	0	21	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	12	36	36	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	36	36	36	70	70
2078	14	189	10173	10000	0	0	0	19	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	11	33	33	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	33	33	33	70	70
2079	14	190	10128	10000	0	0	0	18	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	10	30	30	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	30	30	30	30	70	70
2080	14	191	10083	10000	0	0	0	16	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	9	27	27	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	27	27	27	70	70
2081	14	192	10038	10000	0	0	0	14	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	8	24	24	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	24	24	24	70	70
2082	14	193	9993	10000	0	0	0	12	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	7	21	21	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	21	21	21	70	70
2083	14	194	9951	10000	0	0	0	11	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	6	18	18	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	18	18	18	70	70
2084	14	195	9909	10000	0	0	0	9	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	5	15	15	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	15	15	15	70	70
2085	14	196	9867	10000	0	0	0	7	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	4	12	12	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	12	12	12	70	70
2086	14	197	9825	10000	0	0	0	5	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	3	9	9	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	9	9	9	70	70
2087	14	198	9783	10000	0	0	0	4	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	2	6	6	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	6	6	6	70	70
2088	14	199	9741	10000	0	0	0	2	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	1	3	3	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	3	3	70	70
2089	14	200	9699	10000	0	0	0	0	0	0	0	0	140	0	0	0	50	50	50	50	1000	0	100	100	0	0	0	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70
